Var1,Var2
s_3771,10000000
s_3772,-101.437565916883
s_3773,10000000
s_3774,10000000
s_3775,10000000
s_3776,10000000
s_3777,-31.3800004003014
s_3778,-31.3800004003014
s_3779,-102.327565916883
s_3780,-101.437565916883
s_3781,-291.466345383638
s_3782,10000000
s_3783,10000000
s_3784,10000000
s_3785,-15.2359134761856
s_3786,10000000
s_3787,467.10694024061
s_3788,467.10694024061
s_3789,54.5180865238144
s_3790,42.9743475000935
s_3791,30.1349560356749
s_3792,18.5780348173082
s_3793,87.4586950593959
s_3794,75.9149560356749
s_3795,127.836173106838
s_3796,116.292434083117
s_3797,87.4586950593959
s_3798,75.9149560356749
s_3799,69.6149560356749
s_3800,58.0712170119539
s_3801,10000000
s_3802,10000000
s_3805,-89.1238268931622
s_3806,-170.902894386718
s_3807,10000000
s_3808,10000000
s_3809,10000000
s_3810,-51.8924247348838
s_3811,63.4580639517101
s_3812,99.6809887556523
s_3813,-64.0810944161015
s_3814,-284.636345383639
s_3815,-61.5975659168832
s_3816,10000000
s_3817,10000000
s_3818,147.480803003433
s_3819,10000000
s_3820,109.370743384359
s_3821,10000000
s_3822,10000000
s_3823,10000000
s_3826,10000000
s_3827,10000000
s_3828,113.672434083117
s_3829,103.128695059396
s_3830,10000000
s_3831,-70.5762333570852
s_3832,10000000
s_3833,10000000
s_3834,10000000
s_3835,10000000
s_3836,10000000
s_3837,10000000
s_3838,-37.8331434890795
s_3839,-39.0456524999065
s_3840,32.7555027746162
s_3841,-151.298944850409
s_3842,10000000
s_3843,-70.5762333570852
s_3844,10000000
s_3845,10000000
s_3846,-139.585043179398
s_3847,-126.945874895012
s_3848,-139.585043179398
s_3849,-155.255229145939
s_3850,-126.945874895012
s_3851,31.013738964512
s_3852,-307.290084407359
s_3853,10000000
s_3854,10000000
s_3855,-45.1739902490781
s_3856,10000000
s_3857,10000000
s_3858,16.5755645712563
s_3859,10000000
s_3860,10000000
s_3861,-89.1238268931622
s_3862,-101.437565916883
s_3863,-438.524809755398
s_3864,-48.8139814729124
s_3865,201.607058206297
s_3866,201.607058206297
s_3867,80.1918255475354
s_3868,125.688695059396
s_3871,-35.9639271068167
s_3872,26.1443475000935
s_3873,57.5480865238144
s_3874,-4.5595390479996
s_3875,-161.748027299778
s_3876,10000000
s_3877,10000000
s_3878,10000000
s_3879,10000000
s_3880,10000000
s_3881,-564.406910730226
s_3882,10000000
s_3883,-356.593310087423
s_3884,10000000
s_3885,10000000
s_3886,10000000
s_3887,10000000
s_3888,83.0056301210102
s_3889,10000000
s_3890,-453.272558707439
s_3891,10000000
s_3892,-391.269923420632
s_3893,10000000
s_3894,10000000
s_3895,10000000
s_3896,10000000
s_3897,-413.177868569003
s_3898,-324.476345383638
s_3899,-117.342131048688
s_3900,10000000
s_3901,-117.33859020048
s_3902,10000000
s_3903,-233.296126127502
s_3904,-55.9919134761856
s_3905,-73.9681744524646
s_3906,10000000
s_3907,10000000
s_3908,10000000
s_3909,10000000
s_3910,10000000
s_3911,232.665103767214
s_3912,10000000
s_3913,21.5573694526515
s_3914,-26.8035163647114
s_3915,62.4047680117881
s_3916,-33.6713927508365
s_3917,10000000
s_3918,10000000
s_3923,-129.655741985757
s_3924,-129.655741985757
s_3925,-21.6278031224443
s_3926,-31.3800004003014
s_3927,10000000
s_3928,10000000
s_3929,10000000
s_3930,10000000
s_3931,-64.0810944161015
s_3932,10000000
s_3933,-101.437565916883
s_3934,10000000
s_3935,0.836869452651543
s_3936,-45.1739902490781
s_3937,10000000
s_3938,10000000
s_3939,10000000
s_3940,10000000
s_3941,10000000
s_3942,-614.383233943459
s_3943,-184.192550165539
s_3944,10000000
s_3945,10000000
s_3946,10000000
s_3947,10000000
s_3948,-325.366345383639
s_3949,-101.437565916883
s_3950,-324.476345383638
s_3951,-101.437565916883
s_3952,-324.476345383638
s_3953,-46.9073431986647
s_3954,-102.327565916883
s_3958,-117.342131048688
s_3959,91.373738964512
s_3960,28.7433531471491
s_3961,-128.405043964325
s_3962,-234.759164714431
s_3963,180.506395825056
s_3964,114.412248285274
s_3965,-63.5794629062902
s_3966,-126.62506520182
s_3967,66.6612170119539
s_3968,9.20687067562608
s_3969,377.495997486373
s_3970,314.863532372384
s_3971,91.9518255475354
s_3972,29.3209286913837
s_3973,45.7155645712563
s_3974,10000000
s_3975,12.6606084763725
s_3976,-49.9698446828711
s_3977,12.6606084763725
s_3978,-49.9698446828711
s_3979,-11.2693915236275
s_3980,-73.8998126553329
s_3981,157.826173106838
s_3982,95.1938906609048
s_3983,279.114868225442
s_3984,216.481925333345
s_3985,10000000
s_3986,10000000
s_3987,-356.593310087423
s_3988,284.12478041521
s_3989,-146.41801377581
s_3990,-267.057604959302
s_3991,56.5264729469303
s_3992,74.8419986720868
s_3993,10000000
s_3994,10000000
s_3995,10000000
s_3996,10000000
s_3997,-93.9630121585881
s_3998,-227.683026963809
s_3999,-162.548870798278
s_4000,10000000
s_4001,10000000
s_4002,10000000
s_4003,10000000
s_4004,10000000
s_4005,117.746010048179
s_4006,10000000
s_4007,10000000
s_4008,10000000
s_4009,39.0185375793054
s_4010,-112.474978726197
s_4011,-117.227467732182
s_4012,22.006483675774
s_4013,10000000
s_4014,10000000
s_4015,-549.11296022646
s_4016,-178.744065281219
s_4017,-66.5769573813018
s_4018,10000000
s_4019,10000000
s_4020,10000000
s_4021,-88.2322992935485
s_4022,10000000
s_4023,10000000
s_4024,10000000
s_4025,10000000
s_4026,10000000
s_4027,10000000
s_4028,10000000
s_4029,10000000
s_4030,10000000
s_4031,-45.1739902490781
s_4032,10000000
s_4033,10000000
s_4034,-52.0500901226261
s_4035,-52.0500901226261
s_4036,-52.0500901226261
s_4037,-107.569522638273
s_4038,-107.569522638273
s_4039,-107.569522638273
s_4040,-61.6476380617246
s_4041,-61.6476380617246
s_4042,-61.6476380617246
s_4043,-36.7081744524646
s_4044,-232.555527803693
s_4045,-232.555527803693
s_4046,-232.563239595075
s_4047,-232.563239595075
s_4048,-261.347953682466
s_4049,-261.347953682466
s_4050,16.9975743628989
s_4051,16.9975743628989
s_4052,16.9975743628989
s_4053,-81.0494019131736
s_4054,-81.0494019131736
s_4055,-81.0494019131736
s_4056,-65.7430359130208
s_4057,-65.7430359130208
s_4058,-65.7430359130208
s_4059,-121.024924228091
s_4060,-121.024924228091
s_4061,-121.024924228091
s_4062,-261.319229598047
s_4063,-261.319229598047
s_4064,-262.670249330504
s_4065,-262.670249330504
s_4066,-192.239985731498
s_4067,-192.239985731498
s_4068,-192.24423097197
s_4069,-192.24423097197
s_4070,-323.761328503755
s_4071,-323.761328503755
s_4072,-132.369294976955
s_4073,73.9474397301724
s_4074,73.9474397301724
s_4075,-132.369294976955
s_4076,10000000
s_4077,-281.926912848229
s_4078,-281.926912848229
s_4079,1.33182554753537
s_4080,1.33182554753537
s_4081,-291.447655084452
s_4082,-291.447655084452
s_4083,-283.217182936761
s_4084,-283.217182936761
s_4085,-12.8188775425989
s_4086,-12.8188775425989
s_4087,-12.8188775425989
s_4088,10000000
s_4089,61.9680865238144
s_4090,10000000
s_4091,61.9680865238144
s_4092,10000000
s_4093,10000000
s_4094,-134.957565916883
s_4095,-134.957565916883
s_4096,-207.758963021914
s_4097,-207.758963021914
s_4098,10000000
s_4099,10000000
s_4100,-229.320997130334
s_4101,-229.320997130334
s_4102,-236.174821246107
s_4103,-236.174821246107
s_4104,10000000
s_4105,10000000
s_4106,-152.497215660048
s_4107,-152.497215660048
s_4108,-163.438870798278
s_4109,-163.438870798278
s_4110,-35.2927637352574
s_4111,-35.2927637352574
s_4112,-242.589065281219
s_4113,-112.474978726197
s_4114,-242.589065281219
s_4115,-113.521168805409
s_4116,-113.521168805409
s_4117,-173.201744237973
s_4118,-173.201744237973
s_4119,-121.838269011408
s_4120,-121.838269011408
s_4121,-121.838269011408
s_4122,-67.3138268931622
s_4123,-2.95252201176702
s_4124,-2.95252201176702
s_4125,-67.3138268931622
s_4126,-174.047951734246
s_4127,-174.047951734246
s_4128,-100.767565916883
s_4129,-325.366345383639
s_4130,-100.767565916883
s_4131,-225.933026963809
s_4132,-65.0394912785966
s_4133,-65.0394912785966
s_4134,11.1385953044267
s_4135,11.1385953044267
s_4136,-279.111456199748
s_4137,-279.111456199748
s_4138,-148.174299293549
s_4139,-148.174299293549
s_4140,-317.106218346966
s_4141,-334.702453727213
s_4142,-334.718843625907
s_4143,24.6884946271629
s_4144,24.6884946271629
s_4145,-324.474527098613
s_4146,-291.58156756705
s_4147,-281.926912848229
s_4148,-192.259475871778
s_4149,-1373.21897875927
s_4150,-324.476345383638
s_4151,-291.466345383638
s_4152,-298.356580196145
s_4153,-324.476345383638
s_4154,-190.462485853607
s_4155,-385.566000440332
s_4156,-324.474527098613
s_4157,-473.362767081719
s_4158,-75.8399953440764
s_4159,-112.474978726197
s_4160,-152.062638591157
s_4161,-95.3875659168832
s_4162,-152.711130461558
s_4163,-229.340109106936
s_4164,-46.9073431986647
s_4165,-44.4113049406041
s_4166,2.70930359497727
s_4167,-49.7387829880461
s_4168,32.7555027746162
s_4169,32.7555027746162
s_4170,-37.8331434890795
s_4171,-37.8331434890795
s_4172,-100.737325690276
s_4173,-100.737325690276
s_4174,134.73806395171
s_4175,134.73806395171
s_4176,10000000
s_4177,-60.8755441814031
s_4178,-139.612951655064
s_4179,-139.612951655064
s_4180,-83.5813049406041
s_4181,-72.1775659168832
s_4182,-141.733079865811
s_4183,-422.941884951456
s_4184,-82.863085036402
s_4189,-143.54575875792
s_4190,10000000
s_4191,285.536435324233
s_4192,-285.661480561069
s_4193,-317.996218346966
s_4194,-21.3957377423018
s_4195,9.04121701195393
s_4196,-564.406910730226
s_4197,10000000
s_4198,-356.593310087423
s_4199,10000000
s_4200,-31.3800004003014
s_4201,10000000
s_4202,10000000
s_4203,10000000
s_4204,10000000
s_4205,10000000
s_4206,10000000
s_4207,-32.21
s_4209,10000000
s_4210,10000000
s_4211,-320.522050286871
s_4212,NaN
s_4213,-272.564623834222
s_4214,127.79
s_4215,-368.47947673952
s_4216,NaN
s_4217,NaN
s_4218,NaN
s_4219,-224.607197381573
s_4220,NaN
s_4221,NaN
s_4222,127.79
s_4223,NaN
s_4224,NaN
s_4225,NaN
s_4226,NaN
s_4227,127.79
s_4228,NaN
s_4229,NaN
s_4230,NaN
s_4231,-3.08504396432511
s_4232,26.57
s_4233,35.87
s_4234,26.57
s_4235,35.87
s_4236,26.57
s_4237,35.87
s_4238,NaN
s_4239,NaN
s_4240,NaN
s_4241,NaN
s_4242,NaN
s_4243,NaN
s_4244,NaN
s_4245,41.59
s_4246,NaN
s_4247,41.59
s_4248,NaN
s_4249,41.59
s_4250,-38.21
s_4251,-38.21
s_4252,-422.941884951456
s_4253,NaN
s_4254,NaN
s_4255,NaN
s_4256,NaN
s_4257,NaN
s_4258,NaN
s_4259,NaN
s_4261,NaN
s_4262,NaN
s_4263,10000000
s_4264,-79.97
s_4265,10000000
s_4266,10000000
s_4267,-235.6
s_4268,-235.6
s_4269,-229
s_4270,NaN
s_4271,NaN
s_4272,NaN
s_4273,NaN
s_4274,NaN
s_4275,NaN
s_4276,NaN
s_4277,NaN
s_4278,NaN
s_4279,NaN
s_4280,NaN
s_4281,NaN
s_4282,7.94
s_4283,NaN
s_4284,NaN
s_4285,NaN
s_4286,NaN
s_4287,NaN
s_4288,54.73
s_4289,54.73
s_4290,10000000
s_4291,10000000
s_4292,10000000
s_4293,-253.139194913046
